cell,X2,Y2,DataType,dbsumneg,SitePrimary,Histology,HistSubtype1,SitePrimaryCount,DataGood
HCC827,cmpd X,cmpd F,growth,-0.84901,Lung,Carcinoma,Adenocarcinoma,16.5,yes
HCC827,cmpd Y,cmpd A,growth,-0.86193,Lung,Carcinoma,Adenocarcinoma,16.5,yes
HCC827,cmpd Y,cmpd B,growth,-1.11996,Lung,Carcinoma,Adenocarcinoma,16.5,yes
HCC827,cmpd Y,cmpd C,growth,-2.05601,Lung,Carcinoma,Adenocarcinoma,16.5,yes
HCC827,cmpd Y,cmpd D,growth,-0.96507,Lung,Carcinoma,Adenocarcinoma,16.5,yes
HCC827,cmpd Y,cmpd E,growth,-3.70427,Lung,Carcinoma,Adenocarcinoma,16.5,yes
HCC827,cmpd Y,cmpd F,growth,-2.25795,Lung,Carcinoma,Adenocarcinoma,16.5,yes
HCT-116,cmpd X,cmpd B,viability,-1.46342,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd X,cmpd C,viability,-1.40814,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd X,cmpd D,viability,-2.93676,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd X,cmpd E,viability,-5.33049,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd X,cmpd F,viability,-1.69528,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd Y,cmpd A,viability,-3.94465,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd Y,cmpd B,viability,-2.82873,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd Y,cmpd C,viability,-1.03715,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd Y,cmpd D,viability,-0.40003,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd Y,cmpd E,viability,-4.99045,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd Y,cmpd F,viability,-1.76924,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd X,cmpd B,growth,-0.77975,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd X,cmpd C,growth,-0.78793,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd X,cmpd D,growth,-1.16484,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd X,cmpd E,growth,-2.58737,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd X,cmpd F,growth,-1.08486,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd Y,cmpd A,growth,-1.69614,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd Y,cmpd B,growth,-1.50438,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd Y,cmpd C,growth,-0.70126,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd Y,cmpd D,growth,-0.23197,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd Y,cmpd E,growth,-2.7745,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd Y,cmpd F,growth,-1.22988,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd X,cmpd A,viability,-3.03905,Large_Intestine,Carcinoma,Ns,23,yes
HCT-116,cmpd X,cmpd A,growth,-1.5888,Large_Intestine,Carcinoma,Ns,23,yes
HCT15,cmpd X,cmpd A,viability,-4.82523,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd X,cmpd B,viability,-2.22106,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd X,cmpd C,viability,-1.67572,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd X,cmpd D,viability,-2.53576,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd X,cmpd E,viability,-8.06237,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd X,cmpd F,viability,-3.08926,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd Y,cmpd A,viability,-3.2869,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd Y,cmpd B,viability,-1.3867,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd Y,cmpd C,viability,-2.05724,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd Y,cmpd D,viability,-0.20306,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd Y,cmpd E,viability,-7.06882,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd Y,cmpd F,viability,-1.70154,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd X,cmpd A,growth,-2.8572,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd X,cmpd B,growth,-1.1492,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd X,cmpd C,growth,-1.23816,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd X,cmpd D,growth,-1.27263,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd X,cmpd E,growth,-4.14527,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd X,cmpd F,growth,-1.84068,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd Y,cmpd A,growth,-1.74685,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd Y,cmpd B,growth,-0.70769,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd Y,cmpd C,growth,-1.03322,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd Y,cmpd D,growth,-0.11322,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd Y,cmpd E,growth,-3.91811,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT15,cmpd Y,cmpd F,growth,-0.98521,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd X,cmpd A,viability,-2.87703,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd X,cmpd B,viability,-1.82533,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd X,cmpd C,viability,-3.33335,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd X,cmpd D,viability,-2.71544,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd X,cmpd E,viability,-1.24313,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd X,cmpd F,viability,-1.68249,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd Y,cmpd A,viability,-1.01599,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd Y,cmpd B,viability,-1.59192,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd Y,cmpd C,viability,-1.63716,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd Y,cmpd D,viability,-0.44587,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd Y,cmpd E,viability,-1.58348,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd Y,cmpd F,viability,-3.24739,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd X,cmpd A,growth,-1.81078,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd X,cmpd B,growth,-1.0547,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd X,cmpd C,growth,-1.90935,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd X,cmpd D,growth,-1.47838,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd X,cmpd E,growth,-0.71223,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd X,cmpd F,growth,-1.09132,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd Y,cmpd A,growth,-0.43739,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd Y,cmpd B,growth,-0.72058,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd Y,cmpd C,growth,-0.54515,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd Y,cmpd D,growth,-0.32114,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd Y,cmpd E,growth,-0.71259,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HCT-8,cmpd Y,cmpd F,growth,-1.2239,Large_Intestine,Carcinoma,Adenocarcinoma,23,yes
HEL92.1.7,cmpd X,cmpd A,viability,-3.96738,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd X,cmpd B,viability,-1.85712,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd X,cmpd C,viability,-1.50615,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd X,cmpd D,viability,-1.91329,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd X,cmpd E,viability,-3.01835,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd X,cmpd F,viability,-1.99409,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd Y,cmpd A,viability,-4.12447,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd Y,cmpd B,viability,-4.18605,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd Y,cmpd C,viability,-0.59308,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd Y,cmpd D,viability,-0.63852,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd Y,cmpd E,viability,-1.42342,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd Y,cmpd F,viability,-0.35076,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd X,cmpd A,growth,-2.66965,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd X,cmpd B,growth,-1.51273,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd X,cmpd C,growth,-1.3531,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd X,cmpd D,growth,-1.53875,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd X,cmpd E,growth,-2.26438,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd X,cmpd F,growth,-1.74869,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd Y,cmpd A,growth,-3.12589,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd Y,cmpd B,growth,-3.95437,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd Y,cmpd C,growth,-0.46008,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd Y,cmpd D,growth,-1.15961,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd Y,cmpd E,growth,-1.3998,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HEL92.1.7,cmpd Y,cmpd F,growth,-0.93771,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HeLa,cmpd X,cmpd A,viability,-2.52615,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd X,cmpd B,viability,-0.59891,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd X,cmpd C,viability,-1.73016,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd X,cmpd D,viability,-1.60792,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd X,cmpd E,viability,-9.88159,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd X,cmpd F,viability,-1.24121,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd Y,cmpd A,viability,-2.34663,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd Y,cmpd B,viability,-3.5655,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd Y,cmpd C,viability,-2.88762,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd Y,cmpd D,viability,-0.44249,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd Y,cmpd E,viability,-9.88122,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd Y,cmpd F,viability,-1.4199,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd X,cmpd A,growth,-1.72006,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd X,cmpd B,growth,-0.50318,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd X,cmpd C,growth,-1.66086,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd X,cmpd D,growth,-1.24904,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd X,cmpd E,growth,-5.40784,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd X,cmpd F,growth,-1.33125,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd Y,cmpd A,growth,-0.84702,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd Y,cmpd B,growth,-1.97819,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd Y,cmpd C,growth,-2.05921,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd Y,cmpd D,growth,-0.24473,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd Y,cmpd E,growth,-6.09115,Cervix,Carcinoma,Adenocarcinoma,1,yes
HeLa,cmpd Y,cmpd F,growth,-0.56401,Cervix,Carcinoma,Adenocarcinoma,1,yes
Hep-3B2.1-7,cmpd X,cmpd A,viability,-1.06915,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd X,cmpd B,viability,-0.68057,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd X,cmpd C,viability,-0.98358,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd X,cmpd D,viability,-0.72833,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd X,cmpd E,viability,-4.90515,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd X,cmpd F,viability,-1.57665,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd Y,cmpd A,viability,-0.79511,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd Y,cmpd B,viability,-3.85051,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd Y,cmpd C,viability,-2.8194,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd Y,cmpd D,viability,-0.04948,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd Y,cmpd E,viability,-8.81663,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd Y,cmpd F,viability,-2.91677,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd X,cmpd A,growth,-1.78795,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd X,cmpd B,growth,-1.11543,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd X,cmpd C,growth,-1.55805,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd X,cmpd D,growth,-1.38104,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd X,cmpd E,growth,-3.71498,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd X,cmpd F,growth,-1.75036,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd Y,cmpd A,growth,-0.71208,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd Y,cmpd B,growth,-2.63785,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd Y,cmpd C,growth,-2.7732,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd Y,cmpd D,growth,-0.02298,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd Y,cmpd E,growth,-6.90519,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-3B2.1-7,cmpd Y,cmpd F,growth,-1.98769,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd Y,cmpd A,growth,-1.15319,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd Y,cmpd B,growth,-1.44238,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd Y,cmpd C,growth,-0.56635,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd Y,cmpd D,growth,-0.09182,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd Y,cmpd E,growth,-0.97394,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd Y,cmpd F,growth,-1.04638,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd X,cmpd A,viability,-1.35867,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd X,cmpd A,growth,-1.08484,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd X,cmpd B,viability,-0.78812,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd X,cmpd C,viability,-2.02885,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd X,cmpd D,viability,-1.09116,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd X,cmpd E,viability,-1.83236,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd X,cmpd F,viability,-1.90054,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd Y,cmpd A,viability,-1.93989,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd Y,cmpd B,viability,-2.23508,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd Y,cmpd C,viability,-0.8996,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd Y,cmpd D,viability,-0.15093,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd Y,cmpd E,viability,-1.44869,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd Y,cmpd F,viability,-1.72915,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd X,cmpd B,growth,-0.69955,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd X,cmpd C,growth,-1.61097,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd X,cmpd D,growth,-0.88335,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd X,cmpd E,growth,-1.20032,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
Hep-G2,cmpd X,cmpd F,growth,-1.2836,Liver,Carcinoma,Hepatocellular_Carcinoma,3,yes
HL-60,cmpd X,cmpd A,viability,-3.02105,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd X,cmpd B,viability,-1.00809,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd X,cmpd C,viability,-0.59301,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd X,cmpd D,viability,-0.10808,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd X,cmpd E,viability,-4.52172,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd X,cmpd F,viability,-0.71933,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd Y,cmpd A,viability,-7.95626,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd Y,cmpd B,viability,-5.59898,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd Y,cmpd C,viability,-0.16207,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd Y,cmpd D,viability,-0.06817,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd Y,cmpd E,viability,-1.04828,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd Y,cmpd F,viability,-0.85759,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd X,cmpd A,growth,-2.21987,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd X,cmpd B,growth,-1.32651,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd X,cmpd C,growth,-0.61042,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd X,cmpd D,growth,-0.24867,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd X,cmpd E,growth,-3.56488,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd X,cmpd F,growth,-0.85934,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd Y,cmpd A,growth,-4.56159,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd Y,cmpd B,growth,-3.34908,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd Y,cmpd C,growth,-0.12265,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd Y,cmpd D,growth,-0.04964,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd Y,cmpd E,growth,-0.9936,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HL-60,cmpd Y,cmpd F,growth,-0.76923,Haem Or Lymph,Haematopoietic_Neoplasm,Acute_Myeloid_Leukaemia,43,yes
HPAC,cmpd X,cmpd A,viability,-2.50725,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd X,cmpd A,growth,-1.36437,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd X,cmpd B,viability,-1.81424,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd X,cmpd C,viability,-3.78685,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd X,cmpd D,viability,-1.15032,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd X,cmpd E,viability,-4.3667,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd X,cmpd F,viability,-1.15928,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd Y,cmpd A,viability,-3.01904,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd Y,cmpd B,viability,-1.90665,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd Y,cmpd C,viability,-4.80062,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd Y,cmpd D,viability,-0.53504,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd Y,cmpd E,viability,-5.93806,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd Y,cmpd F,viability,-1.90756,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd X,cmpd B,growth,-1.05695,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd X,cmpd C,growth,-2.14634,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd X,cmpd D,growth,-0.50064,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd X,cmpd E,growth,-2.05091,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd X,cmpd F,growth,-0.70218,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd Y,cmpd A,growth,-1.02592,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd Y,cmpd B,growth,-0.69567,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd Y,cmpd C,growth,-2.20573,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd Y,cmpd D,growth,-0.22314,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd Y,cmpd E,growth,-2.41152,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAC,cmpd Y,cmpd F,growth,-0.82779,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAF-II,cmpd X,cmpd A,viability,-3.15483,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAF-II,cmpd X,cmpd A,growth,-2.32118,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAF-II,cmpd X,cmpd B,viability,-0.48362,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAF-II,cmpd X,cmpd C,viability,-3.46724,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAF-II,cmpd X,cmpd D,viability,-2.28531,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
HPAF-II,cmpd X,cmpd E,viability,-4.23773,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
