X1,mgi_symbol,transcript_biotype,P2_Roska,P4_Roska,P6_Roska,P10_Roska,P2_KO,P4_KO,P6_KO,P10_KO
ENSMUSG00000028518,Prkaa2,protein_coding,6.109288653441596,6.382997864203233,6.091333325171897,5.968871400096379,2.8241867195559958,4.25761727280141,3.5442948575773374,3.898390489785423
ENSMUSG00000028522,Mier1,protein_coding,7.365785930857221,7.360494286376397,7.350193862814821,7.450772191016648,5.445574600471803,5.80696761909029,4.984200007496421,5.386318033412357
ENSMUSG00000028524,Sgip1,protein_coding,7.928710799879114,7.726384005192193,8.202464524980936,9.22929766074539,4.791449317360696,5.0772021484358145,5.058474519394241,5.645145691693325
ENSMUSG00000028546,Elavl4,protein_coding,4.867905341526333,5.450256820316897,2.77624602544282,1.9463419265636341,1.8849344214479227,2.8339950151504283,2.0004046990674587,1.6451440608034402
ENSMUSG00000028550,Atg4c,protein_coding,5.465809526856491,5.364257353498135,6.008001289237146,6.6839164459605955,3.5048468786333706,4.480817027793141,4.345076220544893,4.910578657675401
ENSMUSG00000028600,Podn,protein_coding,6.31639270276605,6.068972246888251,5.151247549147786,3.7974529724903507,4.118427055294123,3.6613964440179987,4.5224140260433705,3.935445750689853
ENSMUSG00000028602,Tnfrsf8,protein_coding,0.33649505046583356,0,1.1669526960745942,2.8467583447669176,0,0.16214159151632365,0,0.3012101466802749
ENSMUSG00000028709,Mob3c,protein_coding,2.9137760083105473,3.5065029853759326,3.166447272583357,3.659970707984315,0.6319985107225746,1.9761392618753575,2.1990419603567295,2.6226562916945757
ENSMUSG00000028710,Atpaf1,protein_coding,4.035921446476957,3.8938568977078964,4.059085903063363,4.232282097980379,1.0699911745448314,2.7613404843555434,2.3771210058065924,2.7044996218177015
ENSMUSG00000028719,Cmpk1,protein_coding,6.834736343049876,7.138265668223903,7.070885898910469,7.010010228614012,4.6926855168705375,5.685395207112496,4.39012732613291,4.873167980107363
ENSMUSG00000028766,Alpl,protein_coding,4.0554140061302935,2.880390645237607,4.952441405298875,6.481979995415311,1.1554042673599763,1.590256790278163,1.7770952672903677,3.8666675148582947
ENSMUSG00000028778,Hcrtr1,protein_coding,2.112064228130532,0.7355831391230763,3.3452729019317173,6.093349774397994,1.902507083153936,0.7098838721773032,0,1.770149255865647
ENSMUSG00000028788,Ptp4a2,protein_coding,7.31236008391849,7.205697303621931,7.560166871937481,7.649890398388248,6.051026677296841,6.307379287801186,5.284250053358244,5.888948887009198
ENSMUSG00000028841,Cnksr1,protein_coding,2.8969153911268153,3.0747794073727457,3.5351020861204847,4.174379989389423,1.0509025291915153,0.9597215145218094,1.1603890916739827,2.0471499378281353
ENSMUSG00000028842,Ago3,protein_coding,7.168868314566776,7.007856138830526,7.290957556796665,7.48945956633871,4.268007342618699,5.583199619640632,4.850239684366157,4.561571209635249
ENSMUSG00000028883,Sema3a,protein_coding,4.001763802278476,4.790758285217039,1.98369611499162,1.2897561305400977,0,1.172613217619442,1.3391743426434104,0.5751352125998994
ENSMUSG00000028926,Cdk14,protein_coding,5.35945177126124,6.620961471481252,4.027873758976862,3.9922604488227664,4.344705345832354,4.438854414278154,3.531854508812943,3.547188019997112
ENSMUSG00000028957,Per3,protein_coding,6.1444155893073695,5.761410411688142,6.1397575023853825,7.439816503849286,2.9947128461478556,4.2650667181912985,4.091287524354547,4.99746950434646
ENSMUSG00000028999,Rint1,protein_coding,5.358591913275594,5.3059136562495235,5.071373898404346,4.897170803405738,2.7941939544779526,4.320925979575241,3.754144892140438,3.663289118359071
ENSMUSG00000029064,Gnb1,protein_coding,9.574615996069832,9.256860574424097,10.12312596944363,10.538485645304508,7.763362940533579,7.627054130509028,6.965079202655215,6.269391086853056
ENSMUSG00000029075,Tnfrsf4,protein_coding,2.768755673385853,1.9273380066568873,0.7786543731881481,1.4663957765234827,0,0.6907270080977784,1.0827416482734564,1.5401980911334017
ENSMUSG00000029089,5730480H06Rik,protein_coding,5.776066559013134,6.283140646811219,5.875373727816721,5.904642763185913,3.5313956458185047,4.4151817493572585,4.223394496133783,4.227401514065555
ENSMUSG00000029094,Afap1,protein_coding,6.187601056678983,6.538332662070647,5.17251796948168,3.8491090647072874,4.194154087355582,5.694608524919376,4.900591780737411,3.897450619006896
ENSMUSG00000029104,Htt,protein_coding,7.820858983817109,7.790557010465658,7.893530221947318,7.894862389346472,5.235069442453233,6.544445436489045,6.088653844310619,5.90037156968737
ENSMUSG00000029130,Rnf32,protein_coding,5.522830195809196,5.31797896603745,5.502827579912,5.3939879556381305,3.011396964481986,4.072098169674811,4.655890851995606,4.904926745329936
ENSMUSG00000029167,Ppargc1a,protein_coding,7.04539138597751,6.3186288201443865,7.353272597567732,7.672887832369461,2.9475991823417913,2.8208390423741894,3.2847312828159683,4.287394852920243
ENSMUSG00000029168,Dpysl5,protein_coding,7.713011487480448,8.227669191479405,6.729684311484401,6.907881562994471,5.687536429423383,5.627834985353726,6.071628505128887,4.810127684724379
ENSMUSG00000029173,Sepsecs,protein_coding,5.633563553336734,5.329929354900542,5.670255871475165,5.617441934694471,3.3553961406607105,4.713632775653683,3.6278833917597475,4.257710008004092
ENSMUSG00000029186,Pi4k2b,protein_coding,4.06702540832471,3.6367292069914643,3.079549250684544,2.8987798093738526,1.6397212142646536,3.093601842983757,1.7140281366984527,1.6392598975994983
ENSMUSG00000029207,Apbb2,protein_coding,6.986658106326619,7.507986283991232,6.422726089764038,6.4101883729525415,4.027411801627539,4.435796243178009,3.915081727426405,4.3664763758772
ENSMUSG00000029229,Chic2,protein_coding,6.156389771354369,6.174145406898732,6.290071345217068,6.141419226686204,4.015348367890221,4.908395618666846,4.182546327468377,4.146552912439357
ENSMUSG00000029238,Clock,protein_coding,7.986714495024939,8.026111966879837,8.009443789315613,8.26499385389714,5.986409338237839,6.709241175570643,6.110585732400734,6.46496642402614
ENSMUSG00000029276,Glmn,protein_coding,6.052123833427027,5.941602501383067,6.484040530774748,7.027965293161128,3.8463952116179043,4.50562492074721,3.6579493351910077,4.2131386487915075
ENSMUSG00000029291,Rufy3,protein_coding,8.663424000969576,8.569397901702946,8.862215638415817,9.26776537918313,6.5584876351357515,7.33171500474285,7.132285724404576,7.418938492991725
ENSMUSG00000029314,Gpat3,protein_coding,4.638364622815682,4.4214567975582595,5.675386551944048,6.340730669193045,2.2015137470147974,2.0419656349613446,3.7472776376188466,5.775764072882916
ENSMUSG00000029390,Tmed2,protein_coding,4.277217312945812,3.713763825790971,4.309754364822429,4.1858370730920305,2.6602908158227003,3.585107052650422,1.3975340040529496,1.9777937111363244
ENSMUSG00000029403,Cdkl2,protein_coding,4.958693874041859,4.893259553249853,5.495539722254243,6.110857198675671,3.0469017238262386,2.8322023826041898,3.588207080290845,4.912264839374946
ENSMUSG00000029426,Scarb2,protein_coding,8.147286110493937,8.268961544242037,8.012836675973778,7.660140161667446,6.0366881934803125,6.947109317698034,6.2627884320910265,6.235575102615153
ENSMUSG00000029491,Pde6b,protein_coding,7.270551206461657,6.296916861726708,8.151619001119174,8.726646681350692,1.3021108037388287,2.8905189532903655,5.418299148560817,6.75309061926471
ENSMUSG00000029516,Cit,protein_coding,6.497780232343661,5.650121038307821,5.387867446983779,6.610877602303976,4.4911804250876095,3.6712033827078017,2.6105681527848423,2.9839298683238247
ENSMUSG00000029591,Ung,protein_coding,3.6074592814052613,1.7294353747541187,3.2454673525301487,4.774431987869264,4.108399214248794,2.257599445862946,1.3975340040529496,1.3994302349030883
ENSMUSG00000029596,Sdsl,protein_coding,1.71497403337057,2.3395553716465134,2.966838321754209,3.5269939246708346,0.7700695877088173,0.9419664435972949,1.364407566375369,1.136900556762162
ENSMUSG00000029636,Wasf3,protein_coding,8.662284319440705,8.558608477844773,8.886810004722289,9.294264970851339,6.328273043952407,6.7687595933752895,6.844924397225558,7.212241030827323
ENSMUSG00000029638,Glcci1,protein_coding,5.945568373095434,6.080386844925237,5.362045278001178,5.310460313529154,3.2648557763062342,4.632871314319614,4.009800451094175,3.251551644598761
ENSMUSG00000029647,Pan3,protein_coding,8.14002187174923,8.127799002751013,7.932136162526449,8.016062464988114,5.9213914992241286,6.315839882466067,5.65052790396456,5.2313980775166105
ENSMUSG00000029651,Mtus2,protein_coding,5.8581827270209335,6.0928669626826615,4.342811765193363,4.375911882355269,3.810979281750866,3.8310519228428093,4.4956221433712695,5.220484915703456
ENSMUSG00000029655,N4bp2l2,protein_coding,7.661359595954039,7.742789615507201,7.624477207159824,7.668231965423109,5.622273121460488,6.346952176623773,5.577495622476019,5.475546656432927
ENSMUSG00000029658,Wdr95,protein_coding,2.0717949401472193,1.5732518321312257,2.5285803621631686,4.24183334885552,1.0119504102913135,0.6275528402628215,0.9013480856316238,1.6568408756728445
ENSMUSG00000029663,Gngt1,protein_coding,8.114764929559959,6.7871933233213095,9.0739999878813,9.824342957392973,1.7770891777163034,3.2946323939965523,2.8412870166390554,4.823811349290395
ENSMUSG00000029725,Ppp1r35,protein_coding,3.3106433729940914,3.0205162397122955,3.0714202387747456,3.4673116734757627,3.3239370510657587,2.7598073659313624,1.6550400050528582,1.8651547040646588
ENSMUSG00000029729,Zkscan1,protein_coding,8.324240719395116,8.182870504888331,8.45772541783297,8.317962451322304,5.732019202333537,6.578100034775443,6.224989286103429,6.640561894412006
ENSMUSG00000029772,Ahcyl2,protein_coding,7.325924172872211,7.322739613313375,7.114370667364403,7.420514814668956,5.344041362373225,5.786550288944227,5.804369614353058,6.289075095394661
ENSMUSG00000029823,Luc7l2,protein_coding,8.353557563346971,8.56133260307084,8.37229172438961,8.329526059440726,6.272550591830393,7.202901965495827,6.79835601792656,6.527184987123643
ENSMUSG00000029909,Prss37,protein_coding,1.3189520599207283,1.4080670974202383,1.2829521179572132,0.6469283530292992,0,0,0.40438134217526406,0.3160397585807193
ENSMUSG00000029992,Gfpt1,protein_coding,7.780502597461831,7.698441709545692,7.935836243674782,7.833863117456492,5.397835891681136,6.408201483947156,6.151272920512184,5.9668020067760965
ENSMUSG00000029999,Tgfa,protein_coding,3.5453378735345855,3.525302552753538,3.652052744301912,4.0370943836648525,1.5522882150347865,1.798242392048092,1.3896725814920496,1.5527736429911347
ENSMUSG00000030002,Dusp11,protein_coding,8.205419192825506,8.189391633238737,8.330287493830642,8.82756352100275,6.192026007786308,7.195869098428214,7.087926945666343,7.246314996328846
ENSMUSG00000030016,Zfp638,protein_coding,8.266013839613244,8.364317439370634,8.311865523844297,8.234839308831155,6.000207566907176,7.63960575411562,6.1806082205155715,5.634093137569653
ENSMUSG00000030067,Foxp1,protein_coding,5.5528629552704425,5.644814783489785,5.486167314189727,5.255280279911981,2.6812958093219517,3.7389460214234056,2.8992788778253664,3.4837938975102665
ENSMUSG00000030077,Chl1,protein_coding,2.4509342267856615,4.251766401671103,1.6263529455851375,1.616418433936781,0.42102507813254203,1.1118676301351085,1.8905927912705993,2.0471499378281353
ENSMUSG00000030096,Slc6a6,protein_coding,9.761013763584561,9.504507164012914,9.893633737195131,10.844188999734898,6.773805160182554,6.842262040150814,7.696501158031587,9.412713690744102
ENSMUSG00000030134,Rasgef1a,protein_coding,3.1178537056517475,2.5706256730952277,2.617656504128631,2.6541556760197484,0.2427387716736093,0.9788819804369776,1.33095894457112,2.1343939864672503
ENSMUSG00000030172,Erc1,protein_coding,5.252157692202639,6.300510858260162,3.343624797228262,2.4830723096504093,2.9162993037126967,3.780429118246624,3.1034219368050726,3.036892796643279
ENSMUSG00000030180,Kdm5a,protein_coding,8.260950534839218,8.20940313031939,7.9806230039571595,7.690795403682811,5.820794126292599,7.082508920056173,6.068855566129219,5.950191920571754
ENSMUSG00000030209,Grin2b,protein_coding,3.5328501060929822,5.85486688646059,3.3695814747460267,2.913894351938624,2.017888698039466,2.0667541026351133,1.4748078759011907,0.7947074980030391
ENSMUSG00000030220,Arhgdib,protein_coding,3.3568217134525016,3.312965770991659,3.498783326911484,4.055348066636553,0.9382359283817995,1.6648988354172516,2.3264168188342405,1.775524024922814
ENSMUSG00000030225,Dera,protein_coding,3.7212485334379046,3.472050583014974,3.6859974387887386,3.0657578123437284,2.918195403929083,3.2710949961919,1.896499453387211,2.535137954862955
ENSMUSG00000030230,Plcz1,protein_coding,2.740003428797377,1.5716285352744999,3.2789152952440324,4.4711769544893185,0,0.16214159151632365,0.35583459348585494,0.5751352125998994
ENSMUSG00000030245,Golt1b,protein_coding,6.263924544381425,6.061384696788358,6.390951539454977,6.643573206745281,3.561787919868903,4.895260036726119,4.410326086377891,4.422119657666429
ENSMUSG00000030256,Bhlhe41,protein_coding,4.7035782611109145,3.7288745531579797,5.517638141999374,6.550767578399716,1.4736194323497844,2.372876884061319,2.987910113596324,4.314151127992621
ENSMUSG00000030270,Cpne9,protein_coding,3.3023395051118207,2.772817176944098,2.9837616729538703,2.0765212227167327,0.6319985107225746,0.8111580952233697,2.0328395997138635,2.4794572740319683
ENSMUSG00000030275,Etnk1,protein_coding,7.72325902981161,7.587359024815015,8.076113095321078,8.437884876408917,5.327082596358822,6.480195197302403,5.957744938300957,6.407535711169953
ENSMUSG00000030283,St8sia1,protein_coding,4.159779241162934,4.3332559738028875,4.002913754669563,4.158386740005978,2.529044905615644,2.1625698939547195,2.0830609548933663,0.7947074980030391
ENSMUSG00000030302,Atp2b2,protein_coding,4.510091220083021,5.584246894954011,3.6632398665172983,3.151345952399966,3.037234985825089,3.3321246885610023,3.288479362284705,2.5826300374852513
ENSMUSG00000030313,Dennd5b,protein_coding,6.940522450504822,6.829513968300815,6.873305217105284,6.701167511672652,4.295921179817796,5.823072668993023,5.093324182482931,4.90001386451863
ENSMUSG00000030324,Rho,protein_coding,7.819054807685574,5.833652861724358,9.135610381119905,11.320728847253797,1.0699911745448314,1.2281802542155054,1.5059239380253922,2.5917991729272685
ENSMUSG00000030421,Uri1,protein_coding,6.41731239023364,6.358764149017914,6.744753855507077,6.642744723811344,3.711645177434078,5.2629582755236965,4.81635355893098,5.267696752830781
ENSMUSG00000030465,Psd3,protein_coding,6.7206617605679355,6.595680722858558,6.864250579420062,7.322663417332156,3.0064512622737043,4.590830076879836,4.492856820395026,5.371881401698683
ENSMUSG00000030469,Zfp719,protein_coding,5.782654445911569,6.030637783460599,6.087467819095563,6.4522513983430265,3.6393630618628774,4.740693189667389,3.7777365347431227,4.172732163154459
ENSMUSG00000030500,Slc17a6,protein_coding,5.505537113048767,5.813007352634963,4.483047574443288,4.5076408610139405,1.1907142674139066,0.62961848592879,0.5123019295664656,1.1452285775561186
ENSMUSG00000030518,Fam189a1,protein_coding,4.198975746171925,3.7376690411991906,3.7481997170663144,4.579318924808515,0.45045749053476325,2.1128755147244105,2.1223819270301645,2.0337556612287666
ENSMUSG00000030527,Crtc3,protein_coding,6.134119620931151,5.962003355380647,6.48067148503813,6.305649606141518,4.080806139158352,4.50263385861175,5.005270008514429,4.711132864915526
ENSMUSG00000030536,Iqgap1,protein_coding,6.783149092880519,6.832671072353644,7.203083460187186,6.3965800610577865,5.174095623432267,5.441473426469268,4.872403531777864,4.788550790294873
ENSMUSG00000030544,Mesp1,protein_coding,0.5024095444850754,0.3809209025148742,1.185899995102705,1.954534633717705,0,0.0670587213156954,0,0.3012101466802749
ENSMUSG00000030604,Zfp626,protein_coding,2.6274844253175234,2.763094639093011,2.3051708530712993,2.380505048510197,0,2.163283031422437,1.2267960575063472,0.7733749278837356
ENSMUSG00000030643,Rab30,protein_coding,4.571185224097037,4.582199401986019,4.669058137482608,5.382146825674979,1.9063331501512948,3.102364616920008,2.20748242462957,3.3928021838023192
ENSMUSG00000030655,Smg1,protein_coding,8.598423698300868,8.589659771307891,8.51598556537623,8.425231759294963,6.3233494054126345,7.6873497984560935,6.510276231363633,6.418844614623835
ENSMUSG00000030657,Xylt1,protein_coding,3.886614303482035,3.6265317769467567,4.363542041693909,5.384084296649674,1.4055190707326632,1.8284464850985311,1.6817986618750433,3.3087167690751773
ENSMUSG00000030729,Pgm2l1,protein_coding,7.354670049290669,7.405351107476584,6.993480236253028,6.267768733250923,5.048308054774668,5.987909154241716,5.262717555607345,4.642969167884038
